"","Código do Município","Município","Estado","Ano de Referência","Código do Prestador","Prestador","Sigla do Prestador","Abrangência","Tipo de Serviço","Natureza Jurídica","G05A - Quantidade total de municípios atendidos com abastecimento de água","G05B - Quantidade total de municípios atendidos com esgotamento sanitário","G06A - População urbana residente do(s) município(s) com abastecimento de água","G06B - População urbana residente do(s) município(s) com esgotamento sanitário","G12A - População total residente do(s) município(s) com abastecimento de água, segundo o IBGE","G12B - População total residente do(s) município(s) com esgotamento sanitário, segundo o IBGE","GE001 - Quantidade de municípios atendidos com abastecimento de água com delegação em vigor","GE002 - Quantidade de municípios atendidos com abastecimento de água com delegação vencida","GE003 - Quantidade de municípios atendidos com abastecimento de água sem delegação","GE005 - Quantidade total de municípios atendidos","GE008 - Quantidade de Sedes municipais atendidas com abastecimento de água","GE009 - Quantidade de Sedes municipais atendidas com esgotamento sanitário","GE010 - Quantidade de Localidades (excluídas as sedes) atendidas com abastecimento de água","GE011 - Quantidade de Localidades (excluídas as sedes) atendidas com esgotamento sanitário","GE014 - Quantidade de municípios atendidos com esgotamento sanitário com delegação em vigor","GE015 - Quantidade de municípios atendidos com esgotamento sanitário com delegação vencida","GE016 - Quantidade de municípios atendidos com esgotamento sanitário sem delegação","GE017 - Ano de vencimento da delegação de abastecimento de água","GE018 - Ano de vencimento da delegação de esgotamento sanitário","GE025 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação em vigor","GE026 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação vencida para prestar esses serviços","GE028 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação em vigor para prestar esses serviços","GE029 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação vencida para prestar esses serviços"
"8140",150650,"Santa Isabel do Pará","PA",1999,15065011,"Serviço Autônomo de Água e Esgotos","SAAE","Local","Água","Autarquia",1,NA,28000,0,42887,0,NA,NA,NA,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8141",150650,"Santa Isabel do Pará","PA",1998,15065011,"Serviço Autônomo de Água e Esgotos","SAAE","Local","Água","Autarquia",1,NA,31000,0,41771,0,NA,NA,NA,1,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8142",150655,"Santa Luzia do Pará","PA",2009,15065511,"Prefeitura Municipal de Santa Luzia do Pará","PMSLP","Local","Esgoto","Administração pública direta",NA,1,9165,9165,18417,18417,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8143",150660,"Santa Maria do Pará","PA",2013,15066011,"Prefeitura Municipal de Santa Maria do Pará","PMSMP","Local","Esgoto","Administração pública direta",0,1,13689,13689,23649,23649,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8144",150670,"Santana do Araguaia","PA",2017,15067012,"BRK Ambiental - Santana do Araguaia S.A.","BRK","Local","Água","Empresa privada",1,0,37381,NA,70764,NA,1,0,0,1,1,NA,0,NA,NA,NA,NA,2040,NA,NA,NA,NA,NA
"8145",150670,"Santana do Araguaia","PA",2016,15067012,"BRK Ambiental - Santana do Araguaia S.A.","BRK","Local","Água","Empresa privada",1,0,36415,NA,68934,NA,1,0,0,1,1,NA,0,NA,NA,NA,NA,2040,NA,NA,NA,NA,NA
"8146",150670,"Santana do Araguaia","PA",2015,15067012,"Odebrecht Ambiental Araguaia Saneamento S.A","Odebrecht Ambiental","Local","Água","Empresa privada",1,NA,35410,NA,67033,NA,1,0,0,1,1,NA,0,NA,NA,NA,NA,2040,2040,NA,NA,NA,NA
"8147",150670,"Santana do Araguaia","PA",2014,15067011,"Prefeitura Municipal de Santana do Araguaia","PMSA","Local","Água","Administração pública direta",1,0,34369,NA,65062,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8148",150670,"Santana do Araguaia","PA",2013,15067011,"Prefeitura Municipal de Santana do Araguaia","PMSA","Local","Água","Administração pública direta",1,0,33296,NA,63031,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8149",150670,"Santana do Araguaia","PA",2012,15067011,"Prefeitura Municipal de Santana do Araguaia","PMSA","Local","Água","Administração pública direta",1,NA,31652,NA,59919,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8150",150680,"Santarém","PA",2012,15068011,"Prefeitura Municipal de Santarém","PMS","Local","Esgoto","Administração pública direta",0,1,208334,208334,284401,284401,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8151",150700,"Santo Antônio do Tauá","PA",2009,15070011,"Prefeitura Municipal de Santo Antonio do Tauá","PMSAT","Local","Água e Esgoto","Administração pública direta",1,1,14660,14660,26855,26855,NA,NA,NA,1,1,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8152",150710,"São Caetano de Odivelas","PA",2013,15071011,"Prefeitura Municipal de São Caetano de Odivelas","PMSCO","Local","Esgoto","Administração pública direta",0,1,7112,7112,17266,17266,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8153",150715,"São Domingos do Araguaia","PA",2017,15071512,"BRK Ambiental - São Domingos do Araguaia S.A.","BRK","Local","Água","Empresa privada",1,0,16394,NA,24859,NA,1,0,0,1,1,NA,7,NA,NA,NA,NA,2021,NA,NA,NA,NA,NA
"8154",150715,"São Domingos do Araguaia","PA",2016,15071512,"BRK Ambiental - São Domingos do Araguaia S.A.","BRK","Local","Água","Empresa privada",1,0,16262,NA,24659,NA,1,0,0,1,1,NA,5,NA,NA,NA,NA,2021,NA,NA,NA,NA,NA
"8155",150715,"São Domingos do Araguaia","PA",2015,15071512,"Odebrecht Ambiental Araguaia Saneamento S.A","Odebrecht Ambiental","Local","Água","Empresa privada",1,NA,16125,NA,24451,NA,1,0,0,1,1,NA,5,NA,NA,NA,NA,2021,2021,NA,NA,NA,NA
"8156",150720,"São Domingos do Capim","PA",2017,15072011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,6871,NA,31123,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8157",150720,"São Domingos do Capim","PA",2016,15072011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,6841,NA,30987,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8158",150720,"São Domingos do Capim","PA",2014,15072011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,6778,NA,30701,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8159",150720,"São Domingos do Capim","PA",2009,15072011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,6416,NA,27923,NA,NA,NA,NA,1,1,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8160",150720,"São Domingos do Capim","PA",2003,15072011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,6308,NA,29416,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8161",150746,"São João da Ponta","PA",2015,15074611,"Prefeitura Municipal de São João da Ponta","PMSJP","Local","Água","Administração pública direta",1,0,1135,NA,5795,NA,NA,NA,NA,1,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8162",150746,"São João da Ponta","PA",2010,15074611,"Prefeitura Municipal de São João da Ponta","PMSJP","Local","Água","Administração pública direta",1,NA,1031,NA,5265,NA,NA,NA,NA,1,1,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8163",150747,"São João de Pirabas","PA",2014,15074711,"Prefeitura Municipal de São João de Pirabas","PMSJP","Local","Água","Administração pública direta",1,0,11056,NA,21767,NA,NA,NA,NA,1,1,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8164",150747,"São João de Pirabas","PA",2011,15074711,"Prefeitura Municipal de São João de Pirabas","PMSJP","Local","Água","Administração pública direta",1,NA,10610,10610,20890,20890,NA,NA,NA,1,1,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8165",150750,"São João do Araguaia","PA",2017,15075012,"BRK Ambiental - São João do Araguaia S.A.","BRK","Local","Água","Empresa privada",1,0,2677,NA,13616,NA,1,0,0,1,1,NA,4,NA,NA,NA,NA,2029,NA,NA,NA,NA,NA
"8166",150750,"São João do Araguaia","PA",2016,15075012,"BRK Ambiental - São João do Araguaia S.A.","BRK","Local","Água","Empresa privada",1,0,2667,NA,13569,NA,1,0,0,1,1,NA,4,NA,NA,NA,NA,2029,NA,NA,NA,NA,NA
"8167",150750,"São João do Araguaia","PA",2015,15075012,"Odebrecht Ambiental Araguaia Saneamento S.A","Odebrecht Ambiental","Local","Água","Empresa privada",1,NA,2658,NA,13521,NA,1,0,0,1,1,NA,3,NA,NA,NA,NA,2029,2029,NA,NA,NA,NA
"8168",150760,"São Miguel do Guamá","PA",2017,15076012,"Prefeitura Municipal de São Miguel do Guamá","PMSMG","Local","Água","Administração pública direta",1,0,35468,NA,57364,NA,NA,NA,NA,1,1,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8169",150760,"São Miguel do Guamá","PA",2016,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,35037,NA,56667,NA,NA,NA,NA,1,1,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8170",150760,"São Miguel do Guamá","PA",2015,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,34589,NA,55942,NA,NA,NA,NA,1,1,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8171",150760,"São Miguel do Guamá","PA",2013,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,33646,NA,54417,NA,NA,NA,NA,1,1,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8172",150760,"São Miguel do Guamá","PA",2012,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,32837,NA,53108,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8173",150760,"São Miguel do Guamá","PA",2006,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,28142,NA,47599,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8174",150760,"São Miguel do Guamá","PA",2005,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,27580,NA,46649,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8175",150760,"São Miguel do Guamá","PA",2004,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,27097,NA,45832,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8176",150760,"São Miguel do Guamá","PA",2003,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,25993,NA,43964,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8177",150760,"São Miguel do Guamá","PA",2002,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,23000,NA,43140,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8178",150760,"São Miguel do Guamá","PA",2001,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,22000,0,42380,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8179",150760,"São Miguel do Guamá","PA",2000,15076011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",NA,NA,24457,0,41366,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8180",150770,"São Sebastião da Boa Vista","PA",2017,15077011,"Prefeitura Municipal de São Sebastião da Boa Vista","PMSSBV","Local","Água","Administração pública direta",1,0,11199,NA,25904,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8181",150770,"São Sebastião da Boa Vista","PA",2016,15077011,"Prefeitura Municipal de São Sebastião da Boa Vista","PMSSBV","Local","Água","Administração pública direta",1,0,11042,NA,25540,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8182",150770,"São Sebastião da Boa Vista","PA",2010,15077011,"Prefeitura Municipal de São Sebastião da Boa Vista","PMSSBV","Local","Água","Administração pública direta",1,NA,9902,NA,22904,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8183",150780,"Senador José Porfírio","PA",2017,15078011,"Prefeitura Municipal de Senador José Porfírio","PMSJP","Local","Água","Administração pública direta",1,0,5633,NA,11357,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8184",150780,"Senador José Porfírio","PA",2016,15078011,"Prefeitura Municipal de Senador José Porfírio","PMSJP","Local","Água","Administração pública direta",1,0,5747,NA,11587,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8185",150780,"Senador José Porfírio","PA",2015,15078011,"Prefeitura Municipal de Senador José Porfírio","PMSJP","Local","Água","Administração pública direta",1,0,5866,NA,11827,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8186",150780,"Senador José Porfírio","PA",2014,15078011,"Prefeitura Municipal de Senador José Porfírio","PMSJP","Local","Água","Administração pública direta",1,NA,5989,NA,12075,NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8187",150795,"Tailândia","PA",2011,15079511,"Prefeitura Municipal de Tailândia","PMT","Local","Esgoto","Administração pública direta",0,1,61036,61036,82434,82434,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8188",150796,"Terra Alta","PA",2017,15079611,"Prefeitura Municipal de Terra Alta","PMTA","Local","Água","Administração pública direta",1,0,4814,NA,11399,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8189",150796,"Terra Alta","PA",2016,15079611,"Prefeitura Municipal de Terra Alta","PMTA","Local","Água","Administração pública direta",1,0,4756,NA,11262,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8190",150796,"Terra Alta","PA",2010,15079611,"Prefeitura Municipal de Terra Alta","PMTA","Local","Água","Administração pública direta",1,NA,4334,NA,10262,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8191",150800,"Tomé-Açu","PA",2017,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,34462,NA,61709,NA,NA,NA,NA,1,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8192",150800,"Tomé-Açu","PA",2016,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,34119,NA,61095,NA,NA,NA,NA,1,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8193",150800,"Tomé-Açu","PA",2015,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,33762,NA,60456,NA,NA,NA,NA,1,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8194",150800,"Tomé-Açu","PA",2014,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,33393,NA,59795,NA,NA,NA,NA,1,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8195",150800,"Tomé-Açu","PA",2013,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,33012,NA,59112,NA,NA,NA,NA,1,1,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8196",150800,"Tomé-Açu","PA",2012,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,32343,NA,57914,NA,NA,NA,NA,1,1,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8197",150800,"Tomé-Açu","PA",2011,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,0,31960,NA,57228,NA,NA,NA,NA,1,1,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8198",150800,"Tomé-Açu","PA",2010,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,NA,31563,NA,56518,NA,NA,NA,NA,1,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8199",150800,"Tomé-Açu","PA",2009,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,NA,29373,NA,48607,NA,NA,NA,NA,1,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8200",150800,"Tomé-Açu","PA",2008,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,NA,29322,NA,48522,NA,NA,NA,NA,1,1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8201",150800,"Tomé-Açu","PA",2007,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,NA,28451,NA,47081,NA,NA,NA,NA,1,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8202",150800,"Tomé-Açu","PA",2006,15080011,"Prefeitura Municipal de Tomé-Açu","DAE","Local","Água","Administração pública direta",1,NA,29821,NA,51612,NA,NA,NA,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8203",150803,"Tracuateua","PA",2009,15080311,"Prefeitura Municipal de Tracuateua","PMT","Local","Esgoto","Administração pública direta",NA,1,7299,7299,27825,27825,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8204",150805,"Trairão","PA",2015,15080511,"Prefeitura Municipal de Trairão","PMT","Local","Água","Administração pública direta",1,0,6086,NA,18084,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8205",150805,"Trairão","PA",2014,15080511,"Prefeitura Municipal de Trairão","PMT","Local","Água","Administração pública direta",1,NA,6017,NA,17880,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8206",150805,"Trairão","PA",2009,15080511,"Prefeitura Municipal de Trairão","PMT","Local","Água","Administração pública direta",1,NA,6286,NA,17134,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8207",150808,"Tucumã","PA",2006,15080811,"Prefeitura Municipal de Tucumã","PMT","Local","Água","Administração pública direta",1,NA,13574,NA,20826,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8208",150808,"Tucumã","PA",2005,15080811,"Prefeitura Municipal de Tucumã","PMT","Local","Água","Administração pública direta",1,NA,14019,NA,21509,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8209",150810,"Tucuruí","PA",2017,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,105184,NA,110516,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8210",150810,"Tucuruí","PA",2016,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,103632,NA,108885,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8211",150810,"Tucuruí","PA",2015,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,102018,NA,107189,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8212",150810,"Tucuruí","PA",2014,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,100344,NA,105431,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8213",150810,"Tucuruí","PA",2013,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,98620,NA,103619,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8214",150810,"Tucuruí","PA",2012,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,95795,NA,100651,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8215",150810,"Tucuruí","PA",2011,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,94147,NA,98919,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8216",150810,"Tucuruí","PA",2010,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,0,92442,NA,97128,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8217",150810,"Tucuruí","PA",2007,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,NA,85426,NA,89264,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8218",150810,"Tucuruí","PA",2006,15081011,"Autarquia Municipal de Água e Esgoto Nossa Água","NOSSA AGUA","Local","Água","Autarquia",1,NA,72313,NA,87602,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8219",150812,"Ulianópolis","PA",2017,15081211,"Prefeitura Municipal de Ulianópolis","PMU","Local","Água e Esgoto","Administração pública direta",1,1,37860,37860,57525,57525,NA,NA,NA,1,1,1,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8220",150812,"Ulianópolis","PA",2016,15081211,"Prefeitura Municipal de Ulianópolis","PMU","Local","Água e Esgoto","Administração pública direta",1,1,36685,36685,55739,55739,NA,NA,NA,1,1,1,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8221",150812,"Ulianópolis","PA",2015,15081211,"Prefeitura Municipal de Ulianópolis","PMU","Local","Água e Esgoto","Administração pública direta",1,1,35462,35462,53881,53881,NA,NA,NA,1,1,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8222",150812,"Ulianópolis","PA",2008,15081211,"Prefeitura Municipal de Ulianópolis","PMU","Local","Água","Administração pública direta",1,NA,26782,NA,34485,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8223",150820,"Vigia","PA",2010,15082011,"Prefeitura Municipal de Vigia de Nazare","PMVN","Local","Esgoto","Administração pública direta",0,1,32353,32353,47889,47889,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8224",150820,"Vigia","PA",2009,15082011,"Prefeitura Municipal de Vigia de Nazare","PMVN","Local","Esgoto","Administração pública direta",NA,1,31705,31705,46205,46205,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8225",250040,"Alagoa Nova","PB",2012,25004011,"Prefeitura Municipal de Alagoa Nova","PMAN","Local","Esgoto","Administração pública direta",0,1,9878,9878,19849,19849,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8226",250040,"Alagoa Nova","PB",2011,25004011,"Prefeitura Municipal de Alagoa Nova","PMAN","Local","Esgoto","Administração pública direta",0,1,9836,9836,19766,19766,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8227",250040,"Alagoa Nova","PB",2010,25004011,"Prefeitura Municipal de Alagoa Nova","PMAN","Local","Esgoto","Administração pública direta",0,1,9794,9794,19681,19681,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8228",250050,"Alagoinha","PB",2017,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9625,NA,14464,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8229",250050,"Alagoinha","PB",2016,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9566,NA,14376,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8230",250050,"Alagoinha","PB",2015,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9505,NA,14284,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8231",250050,"Alagoinha","PB",2014,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9441,NA,14188,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8232",250050,"Alagoinha","PB",2013,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9375,NA,14088,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8233",250050,"Alagoinha","PB",2012,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9143,NA,13740,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8234",250050,"Alagoinha","PB",2011,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9090,NA,13660,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8235",250050,"Alagoinha","PB",2010,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,9034,NA,13576,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8236",250050,"Alagoinha","PB",2009,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,8529,NA,13470,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8237",250050,"Alagoinha","PB",2008,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,8477,NA,13389,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8238",250050,"Alagoinha","PB",2007,25005011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,8247,NA,13025,NA,NA,NA,NA,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
